PlayerID,CompRank,CompID,CompName,CompYr,Similarity,Sim_Adjust,Neg3YrAV,Neg2YrAV,Neg1YrAV,0YrAV,1YrAV,2YrAV,3YrAV,4YrAV,5YrAV,6YrAV,YrDiff,AgeDiff,SzDiff,DrftDiff,RosterDiff,SttsDiff
KuppCo00,1,JennGr00,Greg Jennings,2009,51.105127219554845,0.0,5.0625,10.25,11.5625,8.6875,12.375,9.3125,3.8125,6.625,6.875,1.6875,0.81,0.75,0.7811217814606561,1.0268303616080359,0.6876801556130815,0.33442040067139567
KuppCo00,2,BryaDe01,Dez Bryant,2013,43.39306456528937,0.0,5.75,9.1875,13.0,12.6875,14.25,3.625,8.375,7.3125,0.0,0.0,0.97,0.25,0.9942060328806006,0.8869078112930546,0.9129362178853433,0.19448299125147783
KuppCo00,3,AlexDe00,Derrick Alexander,1997,42.219894598309025,0.0,6.3125,1.5625,10.375,9.6875,7.6875,6.8125,12.75,4.1875,1.1875,0.0,0.32999999999999996,0.75,1.0291004390696097,0.9160487498151864,1.0669923930098864,0.10194817600876371
KuppCo00,4,AdamDa01,Davante Adams,2017,40.932270749413775,0.0,3.9375,3.625,10.875,9.3125,13.6875,8.125,,,,,1.13,0.25,0.7289249653741969,1.0334936490538904,0.5125465728195169,0.3285083423556997
KuppCo00,5,ShepSt00,Sterling Shepard,2019,39.81887618152036,0.0,7.4375,5.375,7.3125,5.3125,,,,,,,1.21,0.75,0.3303573368378113,0.9585194045909745,0.7574185838291035,0.06485613929019585
KuppCo00,6,BoydTy00,Tyler Boyd,2019,39.09523254077635,0.0,4.375,2.1875,9.0625,8.3125,,,,,,,1.21,0.25,0.694278914974682,1.0474768531747545,0.547980148622208,0.22350691053066107
KuppCo00,7,EvanLe00,Lee Evans,2007,38.74115799943343,0.0,9.1875,7.5,11.0625,7.1875,7.75,6.4375,5.125,0.4375,0.0,0.0,0.73,0.75,0.3537740438675938,0.8449537063495087,0.44047392325596224,0.36189046964052984
KuppCo00,8,BookMa00,Marty Booker,2002,38.565217179583776,0.0,2.5625,3.8125,10.0625,10.0625,5.9375,4.4375,5.4375,7.3125,3.9375,2.0625,0.53,0.75,0.6865993824880846,1.0876202367904177,0.8519838584119763,-0.04538213657103762
KuppCo00,9,WaynRe00,Reggie Wayne,2004,37.85158804684471,0.0,2.1875,5.875,7.875,12.0625,8.625,11.6875,13.1875,9.5625,11.5,10.75,0.61,0.75,0.6810708546782419,0.9119795679252509,0.5735609915917734,0.040697846332101495
KuppCo00,10,PinkTo00,Todd Pinkston,2003,37.06923643795851,0.0,1.125,5.1875,7.375,4.25,4.625,0.0,0.0,0.0,0.0,0.0,0.57,0.75,0.6742333181561561,0.9390664259041812,0.9314677718130329,-0.11085259796538094
ReynJo00,1,RobiDe01,Demarcus Robinson,2019,68.37083244636196,0.0,0.0,1.3125,3.3125,4.3125,,,,,,,1.21,1.25,0.8798720901577043,1.0876202367904177,0.7864827001287353,0.6161580100828277
ReynJo00,2,WilsAl02,Albert Wilson,2017,57.93166020954832,0.0,1.625,3.75,3.1875,4.625,4.4375,2.875,,,,,1.13,1.25,0.2428143119242241,0.8950682283874829,1.1111935029784399,0.7933309392336092
ReynJo00,3,CoopRi00,Riley Cooper,2013,56.05773975497441,0.0,1.125,2.375,2.6875,8.6875,4.625,2.8125,0.0,0.0,0.0,0.0,0.97,0.75,0.8074134774428525,0.8992196199899429,0.7581226674550854,0.4630692652984083
ReynJo00,4,StreTa00,Tai Streets ,2002,54.17034839034761,0.0,0.1875,1.8125,2.6875,6.5625,6.375,2.125,0.0,0.0,0.0,0.0,0.53,1.25,1.0630849869050545,0.8950682283874829,0.6837525179245012,0.44940404408487633
ReynJo00,5,AlliGe01,Geronimo Allison,2019,52.199865861688785,0.0,2.0,1.4375,2.625,2.5625,,,,,,,1.21,1.25,0.5620026685337756,0.8950682283874829,1.0371781527013977,0.1828396375535022
ReynJo00,6,RobeSe00,Seth Roberts ,2017,50.768017887183284,0.0,0.0,5.0,4.625,3.0,3.875,2.4375,,,,,1.13,0.75,0.9689410342346587,0.8950682283874829,0.39308090019463404,0.41939577675022954
ReynJo00,7,StilKe00,Kenny Stills,2016,50.110146507145515,0.0,5.9375,6.9375,3.875,7.9375,7.3125,6.0625,5.0,,,,1.09,0.75,0.6250414543879612,0.96875,0.941615566837459,0.1992128771242745
ReynJo00,8,MattRi00,Rishard Matthews,2015,47.385250379597686,0.0,0.9375,3.5625,1.625,5.6875,9.3125,6.4375,0.0,0.0,,,1.05,0.75,0.6824330376868692,0.8950682283874829,0.38099100461795876,0.4317957460850558
ReynJo00,9,AustMi00,Miles Austin,2009,47.38175488258289,0.0,0.0,0.5,2.875,12.375,10.0625,6.25,8.0,1.5,4.3125,1.75,0.81,1.25,0.88024909154451,0.8950682283874829,0.6376835611589531,0.09596043717082892
ReynJo00,10,RichPa01,Paul Richardson ,2017,47.006161467992655,0.0,2.0625,0.25,2.1875,6.625,2.4375,2.3125,,,,,1.13,1.25,0.5949593553785967,0.7907206732281542,0.9215669026751359,0.05344787511510307
BlanKe01,1,AuclAn00,Antony Auclair,2018,80.91752385487452,0.0,,,0.1875,0.3125,0.0625,,,,,,1.17,1.25,1.1820309043291106,1.25,0.8373337344248899,0.928796279354361
BlanKe01,2,RoyaRo00,Robert Royal,2004,61.24805156910546,0.0,,0.0,0.3125,1.9375,1.1875,2.5,2.6875,2.5625,1.1875,0.75,0.61,1.25,0.6865993824880846,1.25,0.7731073013109906,0.7822748931080912
BlanKe01,3,CameJo00,Jordan Cameron,2012,57.92111175898682,0.0,,,0.1875,1.8125,8.375,3.375,3.5625,0.75,0.0,0.0,0.9299999999999999,0.75,0.956872315898752,0.667038809181949,0.6846861754221012,0.7156222372078013
BlanKe01,4,HeueJe00,Jeff Heuerman,2017,54.78939043815848,0.0,,0.0,0.875,1.625,2.5,1.0625,,,,,1.13,1.25,0.956872315898752,0.6187809413523702,0.4624769803967068,0.5586820249312933
BlanKe01,5,UtecBe00,Ben Utecht,2006,53.7156094145539,0.0,,,1.125,2.375,2.625,0.75,0.0,0.0,0.0,0.0,0.69,1.25,1.097069534740499,1.25,0.34970060291617366,0.5246710900036956
BlanKe01,6,DwelRo00,Ross Dwelley,2019,52.84203194029566,0.0,,,0.0625,1.3125,,,,,,,1.21,0.75,0.8093183075936203,1.25,0.22770659979037555,0.7534948394117461
BlanKe01,7,SpriJe00,Jeremy Sprinkle,2018,52.683748981059075,0.0,,,0.4375,0.625,1.875,,,,,,1.17,0.75,0.956872315898752,1.0625,1.0686313033109824,0.09297390808674111
BlanKe01,8,DaveJo00,Joe Davenport,2002,52.5344135724592,0.0,,,0.0,0.4375,0.125,0.0,0.0,0.0,0.0,0.0,0.53,0.75,1.1140618086582212,1.25,0.4407094622417349,0.6858087744138774
BlanKe01,9,JoneDa00,Damon Jones,1998,52.496407484576416,0.0,,,1.3125,2.0625,2.875,0.0625,1.25,0.0,0.0,0.0,0.37,0.75,0.9220074053371341,1.1130693606237088,0.654722714372521,0.7421833346085035
BlanKe01,10,TravRo00,Ross Travis,2017,51.12361754939199,0.0,,,0.125,0.0,0.0,0.1875,,,,,1.13,0.75,1.046092712987332,1.25,0.019046569177633588,1.037622530999821
DortGr01,1,NatsJo00,Jojo Natson,2018,35.10958455220744,0.0,,,0.1875,-0.125,0.0,,,,,,1.17,0.25,0.9101545216455533,1.25,-0.1814727915712615,0.9055415139608232
DortGr01,2,RaymKa00,Kalif Raymond,2017,29.551425996998937,0.0,,,0.0,0.0,0.0,1.3125,,,,,1.13,0.75,0.9304798409040897,1.25,-0.595624358107079,0.9267004789194633
DortGr01,3,GreeSk20,Skyler Green,2007,25.356405716269403,0.0,,,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.75,0.5757815576996664,0.7971444766815801,-0.1632663876882845,0.1657981378333775
DortGr01,4,BarbMi00,Michael Barber,1990,23.80662508052284,0.0,,,0.0,1.5,2.0,0.1875,0.0,0.0,0.0,0.0,0.050000000000000044,0.75,0.4081939765298719,0.8169872981077807,-0.08578110048482679,0.8437439771799211
DortGr01,5,DunnDa01,Damon Dunn,2000,23.787468017363622,0.0,,,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.44999999999999996,0.25,0.6684423101176971,1.25,-0.07155107948027895,0.3482977988594659
DortGr01,6,TurnVe00,Vernon Turner,1991,23.03758076653417,0.0,,,0.0,0.9375,0.375,0.125,0.0625,0.0,0.0,0.0,0.09000000000000008,0.25,0.9031807580870765,1.25,-0.15160556202412412,0.8060076809913659
DortGr01,7,MoseJ.00,J.J. Moses,2003,21.306626761326292,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.25,0.956872315898752,1.25,-0.31183839290355886,0.3278598493087882
DortGr01,8,McClRa00,Ray-Ray McCloud,2019,19.455923890625577,0.0,,,0.125,-0.125,,,,,,,1.21,0.75,0.6189162335922581,1.25,-0.3358980054614329,-0.12960196231353804
DortGr01,9,MannBr00,Brian Manning,1998,17.08831073244866,0.0,,,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.75,0.09923834495219319,1.25,-0.05503446117863775,0.10160232798279978
DortGr01,10,HarpCh01,Chris Harper,2016,15.80306243095837,0.0,,,-0.0625,0.8125,0.0,0.0,0.0,,,,1.09,0.75,0.12666340120911768,1.25,0.0012274287545492868,-0.31251729826454655
KellJo00,1,RandJo01,Joseph Randle ,2015,45.18169225391498,0.0,,2.1875,3.1875,4.0,0.0,0.0,0.0,0.0,,,1.05,1.25,0.7725772149390431,1.0625,0.5447329838332711,0.006134037436188677
KellJo00,2,GreeBe00,BenJarvus Green-Ellis,2010,45.07383666499051,0.0,,3.8125,0.8125,11.6875,9.3125,9.5,7.25,0.0,0.0,0.0,0.85,0.75,0.6125198930173129,1.25,0.30530186774608437,0.44495048414404037
KellJo00,3,SmalWe00,Wendell Smallwood,2018,45.00017656810657,0.0,,2.5625,2.125,5.5625,0.9375,,,,,,1.17,1.25,0.6851095114292195,1.0846405430584631,0.09733732227903191,0.42429435419509776
KellJo00,4,RiddTh00,Theo Riddick,2015,44.90966832689445,0.0,,0.6875,3.8125,6.1875,6.8125,6.3125,3.5,0.0,,,1.05,1.25,0.9980328515933912,1.25,0.21992732434532636,0.1515859878882435
KellJo00,5,MostRa00,Raheem Mostert,2017,44.71631228535907,0.0,,0.0,0.125,0.0625,2.0625,9.4375,,,,,1.13,0.75,1.1140618086582212,1.25,0.0005313599442089423,0.5126585169486435
KellJo00,6,PittMi00,Michael Pittman,2000,42.217045815314805,0.0,,0.5625,3.875,10.375,8.8125,7.6875,9.1875,12.0,5.375,4.4375,0.44999999999999996,0.75,0.646992342108334,0.7581306231620353,0.8423967305599789,0.27696460383031996
KellJo00,7,ToraRy00,Ryan Torain,2010,39.64225691766391,0.0,,0.8125,0.0,7.6875,1.75,0.0,0.0,0.0,0.0,0.0,0.85,1.25,0.6873846630578491,0.9635890190652601,-0.18253923064079647,0.7648170615687282
KellJo00,8,PoweBi00,Bilal Powell,2013,38.98575083358553,0.0,,0.1875,5.125,6.5,1.8125,5.5,8.6875,7.625,3.0625,1.625,0.97,0.75,1.0393855804775085,0.8855655065721687,0.3148273642710654,0.013767521875072797
KellJo00,9,PoolTa00,Tauren Poole,2014,38.59278537633773,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.01,0.75,0.4365455132072902,1.25,-0.11979473118179307,0.9332546196616417
KellJo00,10,WareDa00,Danny Ware,2009,38.511343303965084,0.0,,0.0,0.125,0.9375,0.875,2.4375,0.9375,0.0,0.0,0.0,0.81,1.25,0.3423416981398464,1.25,-0.056988998632152565,0.7723714236696742
BrowMa03,1,PeteAd00,Adrian Peterson,2007,61.88678586813573,0.0,0.3125,3.5,1.5625,7.1875,0.9375,0.375,0.0,0.0,0.0,0.0,0.73,0.75,0.9220074053371341,1.25,0.9049302690620594,0.6272602137803395
BrowMa03,2,WillDa05,Damien Williams ,2019,61.40798446999953,0.0,4.375,2.5,4.75,6.9375,,,,,,,1.21,1.25,1.2160154521645554,1.25,0.36978949268646166,0.6286915019231752
BrowMa03,3,RhodDo00,Dominic Rhodes,2006,58.662579670990624,0.0,1.75,2.125,2.8125,7.4375,2.6875,8.75,0.0,1.125,0.0,0.0,0.69,1.25,0.6189162335922581,1.25,1.001199338353106,0.5008553560115228
BrowMa03,4,LoviDe00,Derek Loville,1995,52.13110307837335,0.0,0.0,0.0,0.8125,13.6875,3.8125,1.1875,1.9375,1.9375,0.0,0.0,0.25,1.25,0.8222856134296515,1.25,1.0804824565455493,0.4894049019075112
BrowMa03,5,OlawJa00,Jamize Olawale ,2017,41.64717404210131,0.0,0.875,1.5625,2.8125,0.875,0.0625,0.0,,,,,1.13,0.75,0.6109596818081796,1.25,0.0071768322264709195,0.5845564241687696
BrowMa03,6,BurkRe00,Rex Burkhead ,2018,39.327594544505864,0.0,0.875,3.6875,6.25,2.25,4.625,,,,,,1.17,0.75,0.9452812179467127,1.25,-0.11640244307459735,0.4378534216454457
BrowMa03,7,McKiJa00,Jason McKie,2007,38.466333241570226,0.0,1.1875,0.25,1.125,0.6875,1.6875,0.0625,0.0,0.0,0.0,0.0,0.73,1.25,0.9441390694809981,1.25,-0.02242804087680428,0.2625310966675316
BrowMa03,8,PeerCe00,Cedric Peerman,2014,37.64747578563825,0.0,0.125,2.5,0.125,0.4375,0.0,0.125,0.0,0.0,0.0,,1.01,0.75,0.9220074053371341,1.25,-0.24089636501874767,0.6180017734051083
BrowMa03,9,BoldBr00,Brandon Bolden,2017,36.74133667859002,0.0,1.0,3.1875,0.125,0.4375,1.625,2.625,,,,,1.13,1.25,1.2160154521645554,1.25,-0.396812902282214,0.6185350310929864
BrowMa03,10,MorrHa00,Harold Morrow,2001,35.98215358785756,0.0,0.0625,0.0,0.0,1.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.4899999999999999,0.75,1.0800772608227767,1.25,-0.04768343534569919,0.4367787174588281
MundJo00,1,CeleGa00,Garrett Celek,2015,63.07058479734417,0.0,0.3125,0.25,0.3125,2.3125,3.1875,3.625,1.3125,0.0,,,1.05,0.75,0.8222856134296515,1.25,1.0171198225787716,0.516323173840869
MundJo00,2,TumaJe00,Jerame Tuman,2002,62.547982434898586,0.0,0.0,0.0,1.0,0.75,0.6875,1.6875,0.375,0.8125,0.4375,0.25,0.53,1.25,0.9101545216455533,0.9848349570550448,0.9452253376309305,0.7034397595800835
MundJo00,3,O'ShJa00,James O'Shaughnessy,2018,61.35328239054048,0.0,0.5625,0.0,1.3125,1.3125,1.6875,,,,,,1.17,1.25,1.046092712987332,1.25,0.37957058583407277,0.6489799802137065
MundJo00,4,DrayJi00,Jim Dray,2013,59.83875075526428,0.0,0.3125,0.1875,0.125,2.0,1.875,0.375,0.0,0.0,0.0,0.0,0.97,0.75,0.8093183075936203,1.25,0.5643529390669826,0.732906057724364
MundJo00,5,UzomC.00,C.J. Uzomah,2018,59.33502262398195,0.0,0.0,1.8125,0.9375,3.875,2.25,,,,,,1.17,0.75,0.5252164707327158,1.15625,0.9164024381927353,0.6254049385928873
MundJo00,6,PaulNi00,Niles Paul,2014,58.73512070655512,0.0,0.1875,1.3125,0.3125,3.4375,0.0,0.1875,0.625,0.625,0.0,,1.01,0.75,0.39458409473392275,1.1289692704310181,1.25,0.673810896330773
MundJo00,7,MangKr00,Kris Mangum,2000,56.638259945677035,0.0,0.375,0.0625,0.0625,1.75,1.3125,1.0,1.25,3.125,2.0,1.4375,0.44999999999999996,0.75,0.9271467955632757,1.25,1.046558936149486,0.5917330078378908
MundJo00,8,WrigGe00,George Wrighster,2006,55.33000816493221,0.0,1.6875,0.8125,1.5,3.3125,1.125,0.25,0.0,0.0,0.0,0.0,0.69,0.75,0.8473208403321371,0.8449537063495087,1.115053031474388,0.4432231143040659
MundJo00,9,HannRy00,Ryan Hannam,2005,54.32471446581386,0.0,0.5,0.0,0.6875,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.75,0.5757815576996665,1.25,0.8708995172412071,0.6007074323535596
MundJo00,10,GreeLa00,Ladarius Green,2015,53.20204690741808,0.0,0.375,3.5,1.4375,4.4375,2.375,0.0,0.0,0.0,,,1.05,0.75,0.6848085126056197,0.8672672276901284,0.8608688393370805,0.35354784257808025
WebsNs00,1,WillTr05,Trevor Williams,2017,74.14676260183883,0.0,,,0.0,0.0,0.0,0.0,,,,,1.13,1.25,0.9128907788498333,1.25,1.177974585822939,0.6263419930953043
WebsNs00,2,BrowMi00,Mike Brown,2013,66.72058139816328,0.0,,,0.0,3.4375,0.4375,0.0,0.0,0.0,0.0,0.0,0.97,1.25,0.8251931520569417,1.25,0.5353048986770292,0.9408077917456152
WebsNs00,3,CruzVi00,Victor Cruz,2011,62.664714444151784,0.0,,,0.0,13.0,10.5625,7.625,2.5,0.0,3.9375,0.0,0.89,0.75,0.5563615161741532,1.25,0.8593813156884804,0.9748900788128729
WebsNs00,4,MorgJo01,Joe Morgan,2012,59.440220581259986,0.0,,,0.0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.9299999999999999,1.25,0.4056254138452452,1.25,0.642999489976253,0.9315459848148265
WebsNs00,5,NelsJJ00,JJ Nelson,2016,58.82158739051031,0.0,,,2.625,6.6875,4.0625,0.375,0.625,,,,1.09,1.25,0.9101545216455534,1.1734534455380257,0.5004265362702321,0.4651936709450867
WebsNs00,6,MoorDa03,David Moore,2018,56.18735592679499,0.0,,,0.0,4.6875,2.6875,,,,,,1.17,0.75,0.4323662792833126,1.25,0.5470774811890089,0.966060332190403
WebsNs00,7,ByrdDa00,Damiere Byrd ,2017,51.5277544914179,0.0,,,0.125,1.875,0.0625,2.5,,,,,1.13,1.25,0.9694551642532191,1.25,-0.04246507158819579,0.9816321962051741
WebsNs00,8,GarcPi00,Pierre Garcon,2009,51.15200091005402,0.0,,,0.125,6.375,7.1875,8.375,5.5,10.4375,5.8125,7.25,0.81,0.75,0.4803908558178649,1.25,0.6780400755166673,0.542097930136951
WebsNs00,9,JohnCh08,Charles Johnson,2014,49.36492146721642,0.0,,,0.0,3.75,0.8125,1.4375,0.0,0.0,0.0,,1.01,0.75,-0.020035337942717835,1.25,1.1075409600959063,1.0006583264767763
WebsNs00,10,KidsDa00,Darvin Kidsy,2019,48.76898569136593,0.0,,,0.0625,0.0,,,,,,,1.21,1.25,0.6889103285064381,1.25,-0.025934223007110457,0.9243435318196513
HigbTy00,1,MillHe00,Heath Miller,2009,59.251014056420495,0.0,4.3125,6.1875,4.3125,7.1875,3.9375,4.75,8.25,3.9375,5.875,4.25,0.81,1.25,1.0172528579680093,0.8169872981077807,0.8593926986164815,0.4077384070037715
HigbTy00,2,BechAn00,Anthony Becht,2004,53.6625559516544,0.0,3.875,3.5,3.875,1.0,0.6875,1.125,0.875,0.25,0.75,0.0,0.61,1.25,1.0409839154696372,0.8089430308905663,0.8224230041944347,0.32976813259112436
HigbTy00,3,PaulLo00,Logan Paulsen,2014,48.56021339107438,0.0,0.875,2.3125,2.5625,0.75,0.0,0.125,0.0,0.9375,0.0,,1.01,1.25,0.8929257487812547,0.9076734015592711,1.25,-0.09930060641244287
HigbTy00,4,SmitL.00,L.J. Smith,2007,47.86914076516503,0.0,4.25,5.375,5.8125,1.875,3.0,0.1875,0.0,0.0,0.0,0.0,0.73,1.25,0.5024598161234214,0.911113957206851,1.0260384773252182,0.18749030549591383
HigbTy00,5,McMiRa01,Randy McMichael,2006,45.61265730524343,0.0,4.5,6.5625,5.5,5.125,3.8125,0.875,2.4375,2.125,1.6875,0.3125,0.69,1.25,0.5238486704976795,1.1531754163448147,0.9412100945958939,0.08153849220487519
HigbTy00,6,LewiMa00,Marcedes Lewis,2010,44.439162389765585,0.0,3.1875,3.8125,4.0,8.125,2.875,4.875,3.625,2.1875,1.4375,1.4375,0.85,0.75,1.0736116593382081,0.8116080520812454,0.27063340068208575,0.3448675881366102
HigbTy00,7,WillRo01,Roland Williams,2002,44.278008916485575,0.0,3.6875,1.875,3.0,1.25,0.0,0.0,0.125,0.0,0.0,0.0,0.53,1.25,0.9220074053371341,1.0822949016875159,1.25,-0.09399929807174501
HigbTy00,8,StevJe00,Jerramy Stevens,2006,43.45975615796838,0.0,0.4375,3.4375,5.3125,3.0625,2.6875,3.25,1.1875,0.25,0.0,0.0,0.69,1.25,1.0106622481560685,0.8116080520812454,0.8148284318360828,-0.07100529948595713
HigbTy00,9,ErtzZa00,Zach Ertz,2017,42.53086366990125,0.0,5.375,5.9375,6.625,8.0,10.25,8.0,,,,,1.13,1.25,1.0098757048612637,0.8307372542187894,0.7267702098219652,-0.18479103300932476
HigbTy00,10,JoneFr00,Freddie Jones,2001,42.49046828642726,0.0,5.0,4.9375,6.6875,3.9375,2.625,4.375,3.4375,0.0,0.0,0.0,0.4899999999999999,1.25,0.6825142699775385,0.8640705605190704,0.4834644787025637,0.27649809608674913
GoffJa00,1,RyanMa00,Matt Ryan,2012,62.48611783137095,0.0,11.75,16.125,17.5625,19.0625,15.5,17.75,14.75,22.1875,14.25,22.125,0.9299999999999999,0.75,1.1650386304113884,1.1815346803118543,0.9336365915499671,0.45309684976912046
GoffJa00,2,MannPe00,Peyton Manning,2002,58.55463936019092,0.0,16.3125,18.75,16.6875,16.4375,16.9375,22.625,15.5,19.5625,17.3125,15.875,0.53,1.25,0.9382555586229927,1.25,1.0831988135209483,0.41420104610156705
GoffJa00,3,CarrDe02,Derek Carr,2018,56.17861397178717,0.0,17.0625,16.875,12.875,13.5,15.25,,,,,,1.17,0.75,0.9031807580870765,0.9635890190652601,0.7329635589410545,0.37011154361698717
GoffJa00,4,FlacJo00,Joe Flacco,2012,52.133907664349955,0.0,13.125,14.9375,13.375,14.6875,13.0,16.375,10.375,15.25,11.5625,8.5625,0.9299999999999999,0.75,0.5662137104927015,1.0503910072166085,0.7973508180509244,0.3983708481179672
GoffJa00,5,NewtCa00,Cam Newton,2015,51.57746726603224,0.0,20.1875,18.625,15.5625,24.4375,16.25,18.6875,17.6875,1.0625,,,1.05,1.25,0.7689101174150573,1.25,0.7583311532427874,0.10167787417092611
GoffJa00,6,CutlJa00,Jay Cutler ,2010,51.10372759256096,0.0,13.625,17.5625,14.375,13.875,8.875,11.5625,10.5625,16.0,14.375,2.9375,0.85,0.75,0.9304798409040897,1.0969068910760513,0.6790794127498067,0.24682151988216217
GoffJa00,7,TannRy00,Ryan Tannehill,2016,50.664955446696766,0.0,15.0,17.4375,16.1875,12.0,0.0,8.875,14.0,,,,1.09,0.25,0.9951158912341651,1.121913115425505,1.0830694997099066,0.37439572472063953
GoffJa00,8,BortBl00,Blake Bortles ,2018,49.64615181876184,0.0,20.25,16.875,15.625,10.8125,-0.0625,,,,,,1.17,1.25,0.8821713307100845,1.1815346803118543,0.36888571487071364,0.221350693911184
GoffJa00,9,BradTo00,Tom Brady ,2004,49.20319426232759,0.0,10.5,15.3125,14.0625,14.625,15.9375,14.1875,24.875,0.1875,17.125,18.8125,0.61,0.75,1.199023178246833,0.6395442276462611,0.9586909288465366,0.3033450459081003
GoffJa00,10,DaltAn00,Andy Dalton,2015,45.24674827317098,0.0,15.6875,18.125,14.0625,15.25,16.3125,13.1875,10.9375,12.6875,,,1.05,0.25,0.6878820684693177,0.9677102552340946,0.9172442713186231,0.35796107566110424
WoodRo02,1,TateGo00,Golden Tate,2017,56.60013333985417,0.0,10.125,7.5625,8.25,8.3125,0.0,6.4375,,,,,1.13,0.75,0.8079070151464671,1.25,1.0980785104919575,0.25571841932278483
WoodRo02,2,WashNa00,Nate Washington,2012,45.63505507025673,0.0,5.875,6.5,9.4375,6.1875,6.875,4.8125,5.625,0.0,0.0,0.0,0.9299999999999999,0.75,0.9031807580870765,1.25,0.4443766840946346,0.1603630121081423
WoodRo02,3,McCaKe00,Keenan McCardell,1999,44.41526595537635,0.0,8.3125,9.125,7.9375,7.5625,9.4375,9.3125,6.375,10.3125,2.875,9.125,0.41000000000000003,0.75,0.9613389481926825,1.25,0.4336462057820456,0.4083110835754332
WoodRo02,4,CrabMi00,Michael Crabtree,2016,42.10742734993815,0.0,2.125,5.875,9.125,9.5,7.125,4.9375,0.125,,,,1.09,0.75,0.885499023862839,1.25,0.6682208213350056,-0.11801697292113023
WoodRo02,5,BaldDo00,Doug Baldwin ,2018,41.38496541296287,0.0,11.9375,10.125,9.25,5.75,0.0,,,,,,1.17,0.25,0.6865993824880847,1.25,0.5470774811890089,0.31928108018370527
WoodRo02,6,BrowTi00,Tim Brown,1995,40.853646656233096,0.0,6.9375,10.0625,11.5625,12.125,10.5,10.9375,9.6875,10.6875,11.25,10.875,0.25,0.75,1.25,1.25,0.9070888597497964,0.08147448354778986
WoodRo02,7,CobbRa00,Randall Cobb,2018,39.87084880588606,0.0,7.75,5.5,5.8125,3.0,6.25,,,,,,1.17,1.25,0.8305480795617286,1.25,0.49856157749156815,-0.1913956220764097
WoodRo02,8,ToomAm00,Amani Toomer,2003,39.86151407200724,0.0,10.4375,8.5,11.4375,8.5,4.6875,6.875,3.375,5.875,5.125,0.0,0.57,0.75,0.3974580153194982,1.25,0.7727794505442691,0.17364933670702865
WoodRo02,9,DrivDo00,Donald Driver,2006,36.95384051571602,0.0,4.9375,11.0625,9.5625,11.1875,7.3125,8.25,8.9375,5.0625,5.0625,1.25,0.69,-0.25,1.2330077260822778,1.25,0.8772603695129886,0.6155686251977133
WoodRo02,10,BrucIs00,Isaac Bruce,2001,36.333320020151724,0.0,3.4375,12.125,12.625,9.3125,9.3125,8.25,10.3125,4.4375,8.125,6.0625,0.4899999999999999,0.75,1.1310540825759436,1.25,0.6123326917318572,-0.1350585075370585
WolfJo00,1,HodgDe00,Devlin Hodges ,2019,52.037581905342144,0.0,,,,3.1875,,,,,,,1.21,0.25,1.0800772608227767,1.25,0.9791235857203598,0.4173327847008459
WolfJo00,2,DrisJe00,Jeff Driskel,2018,41.35316676287204,0.0,,0.0,0.0,5.3125,3.5625,,,,,,1.17,1.25,0.21944096453722972,1.25,0.8156317287365924,0.05419758689968357
WolfJo00,3,HallAn00,Andy Hall,2005,40.35493647175991,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,1.25,0.6109596818081796,1.25,-0.05142995166077324,0.686767649886724
WolfJo00,4,BulgMa00,Marc Bulger,2002,39.87768011625568,0.0,,0.0,0.0,7.5,14.4375,15.1875,8.3125,16.125,6.9375,8.3125,0.53,1.25,0.6726778963853651,1.25,0.39200378144182213,0.13819027891385538
WolfJo00,5,MartIn00,Ingle Martin ,2006,39.31477533977354,0.0,,,,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.75,0.8093183075936204,0.875,-0.018128573105888446,0.6412872578351646
WolfJo00,6,CallJo00,Joe Callahan,2017,38.90737079249764,0.0,,,,0.0,0.0,0.0,,,,,1.13,0.25,0.9781236173164427,1.25,0.008798686945632461,0.7143049303857991
WolfJo00,7,KitnJo00,Jon Kitna,1997,37.84613741163053,0.0,,,,1.375,4.5,12.4375,9.9375,9.25,11.1875,14.3125,0.32999999999999996,1.25,0.8222856134296515,1.25,-0.06439588464294843,0.739047169224201
WolfJo00,8,GentTa00,Tanner Gentry,2017,37.782952212539676,0.0,,,,0.25,0.0,0.0,,,,,1.13,0.75,1.1310540825759436,1.25,-0.3148977450849546,0.7052659134473385
WolfJo00,9,RitcJa20,James Ritchey,1997,36.132159299149876,0.0,,,,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.32999999999999996,0.75,0.8093183075936204,1.25,-0.028719893549925546,0.739047169224201
